00929_960627_fa.ppm,00931_960627_fa.ppm,00545_940519_fa.ppm,00667_941121_fa.ppm,1.01985760194,1.01135915741
00664_941121_fa.ppm,00857_940307_fa.ppm,00588_940307_fa.ppm,00667_941121_fa.ppm,1.04213038165,1.00069554906
00145_931230_fa.ppm,00782_941205_fa.ppm,00757_941201_fa.ppm,00794_941205_fa.ppm,1.02593147524,1.01261281384
00253_940128_fa.ppm,00281_940422_fa.ppm,00588_940307_fa.ppm,00787_941205_fa.ppm,1.03927433012,0.978269176485
00234_940128_fa.ppm,00809_941205_fa.ppm,00668_941121_fa.ppm,00809_941205_fa.ppm,1.04363829398,0.971809759345
00563_940928_fa.ppm,00637_941031_fa.ppm,00234_940128_fa.ppm,00668_941121_fa.ppm,1.05213020181,0.978494626136
00005_941121_fa.ppm,00565_940307_fa.ppm,00917_960620_fa.ppm,00956_960627_fa.ppm,1.031120006,1.00801986352
00600_940928_fa.ppm,00913_960530_fa.ppm,00440_940422_fa.ppm,00570_940928_fa.ppm,1.05403839101,0.993384668756
00239_940128_fa.ppm,00675_941121_fa.ppm,00584_940928_fa.ppm,00630_940928_fa.ppm,1.0566674132,0.982793494719
00029_931230_fa.ppm,00516_940519_fa.ppm,00205_940128_fa.ppm,00596_940928_fa.ppm,1.01400937394,1.00900802769
00130_931230_fa.ppm,00676_941121_fa.ppm,00795_941205_fa.ppm,00988_960627_fa.ppm,1.05281005566,1.00403554535
00046_931230_fa.ppm,00159_931230_fa.ppm,00921_960627_fa.ppm,00932_960627_fa.ppm,1.05158671786,0.972085999496
00679_941121_fa.ppm,00988_960627_fa.ppm,00545_940519_fa.ppm,00673_941121_fa.ppm,1.05184262882,0.992695089922
00192_940128_fa.ppm,00913_960530_fa.ppm,00625_940928_fa.ppm,00740_941201_fa.ppm,1.05807311467,1.01231059997
00046_931230_fa.ppm,00192_940128_fa.ppm,00245_940128_fa.ppm,00568_940928_fa.ppm,1.01637449716,1.00486308036
00072_931230_fa.ppm,00210_940128_fa.ppm,00258_940128_fa.ppm,00834_940307_fa.ppm,1.01657228976,0.987699880688
00171_931230_fa.ppm,00625_940928_fa.ppm,00044_931230_fa.ppm,00851_940307_fa.ppm,1.05310251433,0.986396191788
00218_940128_fa.ppm,00675_941121_fa.ppm,00257_940128_fa.ppm,00587_940928_fa.ppm,1.05142686266,1.00031812163
00246_940128_fa.ppm,00449_940422_fa.ppm,00570_940928_fa.ppm,00584_940928_fa.ppm,1.0200962245,0.993475460137
00487_940519_fa.ppm,00728_941201_fa.ppm,00166_931230_fa.ppm,00261_940128_fa.ppm,1.04350525463,1.00398848864
00667_941121_fa.ppm,00989_960627_fa.ppm,00044_931230_fa.ppm,00197_940128_fa.ppm,1.03971169817,0.995387636807
00749_941201_fa.ppm,00813_941205_fa.ppm,00647_941031_fa.ppm,00700_941121_fa.ppm,1.04284631667,0.980724315613
00166_931230_fa.ppm,00732_941201_fa.ppm,00046_931230_fa.ppm,00630_940928_fa.ppm,1.04292913656,0.996337184758
00375_940422_fa.ppm,00384_940422_fa.ppm,00198_940128_fa.ppm,00639_941031_fa.ppm,1.05685399675,0.994874097542
00166_931230_fa.ppm,00267_940128_fa.ppm,00588_940307_fa.ppm,00656_941121_fa.ppm,1.05013452809,0.974174738417
00568_940928_fa.ppm,00648_941031_fa.ppm,00132_931230_fa.ppm,00207_940128_fa.ppm,1.02089686605,1.01103753561
00491_940519_fa.ppm,00768_941201_fa.ppm,00570_940928_fa.ppm,00630_940928_fa.ppm,1.04651142109,0.986072289676
00857_940307_fa.ppm,00963_960627_fa.ppm,00724_941201_fa.ppm,00933_960627_fa.ppm,1.05123113212,0.991532580492
00679_941121_fa.ppm,00686_941121_fa.ppm,00620_940928_fa.ppm,00787_941205_fa.ppm,1.05636998722,1.00677196616
00166_931230_fa.ppm,00600_940928_fa.ppm,00710_941201_fa.ppm,00734_941201_fa.ppm,1.04634370773,0.984971753243
00184_940128_fa.ppm,00545_940519_fa.ppm,00710_941201_fa.ppm,00933_960627_fa.ppm,1.02953053645,0.969653618314
00245_940128_fa.ppm,00648_941031_fa.ppm,00679_941121_fa.ppm,00752_941201_fa.ppm,1.03117070665,0.99715089689
00044_931230_fa.ppm,00913_960530_fa.ppm,00302_940422_fa.ppm,00376_940422_fa.ppm,1.01824259884,0.973710161145
00357_940422_fa.ppm,00570_940928_fa.ppm,00163_931230_fa.ppm,00568_940928_fa.ppm,1.02063045278,0.975573852405
00664_941121_fa.ppm,00963_960627_fa.ppm,00163_931230_fa.ppm,00571_940928_fa.ppm,1.03936089509,1.00926024473
00383_940422_fa.ppm,00841_940307_fa.ppm,00667_941121_fa.ppm,00668_941121_fa.ppm,1.0544827605,1.00574776477
00044_931230_fa.ppm,00784_941205_fa.ppm,00950_960627_fa.ppm,00985_960627_fa.ppm,1.01707388678,0.983044822986
00600_940928_fa.ppm,00752_941201_fa.ppm,00154_931230_fa.ppm,00197_940128_fa.ppm,1.03877767834,0.992932462858
00440_940422_fa.ppm,00568_940928_fa.ppm,00133_931230_fa.ppm,00737_941201_fa.ppm,1.05195646883,0.970048078429
00133_931230_fa.ppm,00724_941201_fa.ppm,00568_940928_fa.ppm,00570_940928_fa.ppm,1.02850175853,0.96991268131
00145_931230_fa.ppm,00699_941121_fa.ppm,00188_940128_fa.ppm,00383_940422_fa.ppm,1.02695513157,0.986250140093
00699_941121_fa.ppm,00851_940307_fa.ppm,00377_940422_fa.ppm,00384_940422_fa.ppm,1.05489446849,0.978956533225
00728_941201_fa.ppm,00903_960530_fa.ppm,00050_931230_fa.ppm,00281_940422_fa.ppm,1.02199652267,1.01194602813
00121_931230_fa.ppm,00540_940519_fa.ppm,00242_940128_fa.ppm,00637_941031_fa.ppm,1.0490146597,0.975502425528
00712_941201_fa.ppm,00809_941205_fa.ppm,00545_940519_fa.ppm,00679_941121_fa.ppm,1.0537758862,1.01269274129
00390_940422_fa.ppm,00831_940307_fa.ppm,00267_940128_fa.ppm,00650_941031_fa.ppm,1.05446363446,0.976081896505
00785_941205_fa.ppm,01012_960627_fa.ppm,00216_940128_fa.ppm,00516_940519_fa.ppm,1.03410312451,0.984740986988
00516_940519_fa.ppm,00787_941205_fa.ppm,00130_931230_fa.ppm,00218_940128_fa.ppm,1.04966313214,0.974026021112
00044_931230_fa.ppm,00787_941205_fa.ppm,00130_931230_fa.ppm,00787_941205_fa.ppm,1.04383217983,0.988179449259
00701_941201_fa.ppm,00860_940307_fa.ppm,00570_940928_fa.ppm,00600_940928_fa.ppm,1.04595490039,0.970078425584
00205_940128_fa.ppm,00809_941205_fa.ppm,00545_940519_fa.ppm,00578_940928_fa.ppm,1.04162006913,1.01042657942
00405_940422_fa.ppm,00472_940519_fa.ppm,00267_940128_fa.ppm,00787_941205_fa.ppm,1.04028929706,0.985046771757
00554_940519_fa.ppm,00934_960627_fa.ppm,00679_941121_fa.ppm,00989_960627_fa.ppm,1.05450093868,0.996497506079
00046_931230_fa.ppm,00620_940928_fa.ppm,00600_940928_fa.ppm,00648_941031_fa.ppm,1.01751833279,1.00192974846
00058_931230_fa.ppm,00988_960627_fa.ppm,00216_940128_fa.ppm,00994_960627_fa.ppm,1.03316495099,0.994796406697
00218_940128_fa.ppm,00648_941031_fa.ppm,00029_931230_fa.ppm,00600_940928_fa.ppm,1.02948953417,0.997722434954
00205_940128_fa.ppm,00688_941121_fa.ppm,00096_931230_fa.ppm,00679_941121_fa.ppm,1.05384352197,1.01107955085
00060_931230_fa.ppm,00294_940422_fa.ppm,00752_941201_fa.ppm,00911_960530_fa.ppm,1.05149202829,1.0100009349
00888_960530_fa.ppm,00901_960530_fa.ppm,00374_940422_fa.ppm,00387_940422_fa.ppm,1.05753845134,1.01176511052
00097_931230_fa.ppm,00933_960627_fa.ppm,00130_931230_fa.ppm,00267_940128_fa.ppm,1.0269690925,1.00111219629
00800_941205_fa.ppm,00976_960627_fa.ppm,00611_940307_fa.ppm,00679_941121_fa.ppm,1.05803690489,1.00742260802
00223_940128_fa.ppm,00691_941121_fa.ppm,00218_940128_fa.ppm,00239_940128_fa.ppm,1.05746088103,1.01374594362
00166_931230_fa.ppm,00648_941031_fa.ppm,00058_931230_fa.ppm,00784_941205_fa.ppm,1.05356393332,1.00487462865
00216_940128_fa.ppm,00668_941121_fa.ppm,00261_940128_fa.ppm,00545_940519_fa.ppm,1.01646185012,1.00641750953
00166_931230_fa.ppm,00516_940519_fa.ppm,00629_940928_fa.ppm,00921_960627_fa.ppm,1.05501482882,0.99861400771
00747_941201_fa.ppm,00761_941201_fa.ppm,00625_940928_fa.ppm,00809_941205_fa.ppm,1.03835338475,1.00227576263
00182_931230_fa.ppm,00610_940928_fa.ppm,00072_931230_fa.ppm,00185_940128_fa.ppm,1.03537722095,0.982109399273
00668_941121_fa.ppm,00690_941121_fa.ppm,00675_941121_fa.ppm,00676_941121_fa.ppm,1.04500748016,0.971757991831
00688_941121_fa.ppm,00809_941205_fa.ppm,00058_931230_fa.ppm,00689_941121_fa.ppm,1.05046321582,1.00985098033
00242_940128_fa.ppm,00563_940928_fa.ppm,00044_931230_fa.ppm,00058_931230_fa.ppm,1.05769105313,0.970450276422
00154_931230_fa.ppm,00913_960530_fa.ppm,00163_931230_fa.ppm,00600_940928_fa.ppm,1.04468016473,1.00279970595
00516_940519_fa.ppm,00988_960627_fa.ppm,00261_940128_fa.ppm,00516_940519_fa.ppm,1.04154989433,1.00756180447
00648_941031_fa.ppm,00784_941205_fa.ppm,00492_940519_fa.ppm,01003_960627_fa.ppm,1.01526658093,1.00000334518
00288_940422_fa.ppm,00579_940928_fa.ppm,00302_940422_fa.ppm,00377_940422_fa.ppm,1.04727878205,0.986966712978
00063_931230_fa.ppm,00673_941121_fa.ppm,00044_931230_fa.ppm,00243_940128_fa.ppm,1.03530400111,0.986408351182
00712_941201_fa.ppm,00787_941205_fa.ppm,00648_941031_fa.ppm,00752_941201_fa.ppm,1.05757249721,1.00724388068
00667_941121_fa.ppm,00673_941121_fa.ppm,00110_931230_fa.ppm,00234_940128_fa.ppm,1.04891455204,1.00754792808
high_range_low_range_1.05829455299_0.96931403058500334_940422_fa.ppm,00606_940928_fa.ppm,00611_940307_fa.ppm,00679_941121_fa.ppm,1.09729673416,1.00742260802
00297_940422_fa.ppm,00603_940928_fa.ppm,00568_940928_fa.ppm,00570_940928_fa.ppm,1.09694090072,0.96991268131
00044_931230_fa.ppm,00267_940128_fa.ppm,00572_940928_fa.ppm,00584_940928_fa.ppm,1.08440339694,1.00196680083
00631_940928_fa.ppm,00633_940928_fa.ppm,00216_940128_fa.ppm,00994_960627_fa.ppm,1.09720572112,0.994796406697
00096_931230_fa.ppm,00110_931230_fa.ppm,00130_931230_fa.ppm,00571_940928_fa.ppm,1.08898111283,1.00412087131
00243_940128_fa.ppm,00639_941031_fa.ppm,00631_940928_fa.ppm,00632_940928_fa.ppm,1.06977665265,0.990296187167
00715_941201_fa.ppm,00751_941201_fa.ppm,00380_940422_fa.ppm,00439_940422_fa.ppm,1.08978617182,1.00391698348
00946_960627_fa.ppm,00957_960627_fa.ppm,00130_931230_fa.ppm,00267_940128_fa.ppm,1.08444204312,1.00111219629
00779_941205_fa.ppm,00889_960530_fa.ppm,00166_931230_fa.ppm,00724_941201_fa.ppm,1.06688116901,1.00736834468
00332_940422_fa.ppm,00384_940422_fa.ppm,00943_960627_fa.ppm,00953_960627_fa.ppm,1.09194171511,0.988015839756
00166_931230_fa.ppm,00246_940128_fa.ppm,00570_940928_fa.ppm,00630_940928_fa.ppm,1.09196474206,0.986072289676
00591_940928_fa.ppm,00722_941201_fa.ppm,00326_940422_fa.ppm,00349_940422_fa.ppm,1.07792210057,1.00300145666
00693_941121_fa.ppm,00708_941201_fa.ppm,00130_931230_fa.ppm,00787_941205_fa.ppm,1.09956534022,0.988179449259
00660_941121_fa.ppm,00684_941121_fa.ppm,00710_941201_fa.ppm,00734_941201_fa.ppm,1.06998823033,0.984971753243
00563_940928_fa.ppm,00639_941031_fa.ppm,00242_940128_fa.ppm,00637_941031_fa.ppm,1.09415496671,0.975502425528
00254_940128_fa.ppm,00883_960530_fa.ppm,00044_931230_fa.ppm,00246_940128_fa.ppm,1.09758068106,0.995794341949
00378_940422_fa.ppm,00654_941031_fa.ppm,00044_931230_fa.ppm,00058_931230_fa.ppm,1.08812099657,0.970450276422
00783_941205_fa.ppm,00908_960530_fa.ppm,00629_940928_fa.ppm,00921_960627_fa.ppm,1.1005282585,0.99861400771
00601_940928_fa.ppm,00930_960627_fa.ppm,00072_931230_fa.ppm,00185_940128_fa.ppm,1.06690042146,0.982109399273
00050_931230_fa.ppm,00794_941205_fa.ppm,00679_941121_fa.ppm,00752_941201_fa.ppm,1.09721197073,0.99715089689
00543_940519_fa.ppm,00620_940928_fa.ppm,00673_941121_fa.ppm,00809_941205_fa.ppm,1.08767762902,0.973487536453
00540_940519_fa.ppm,00916_960620_fa.ppm,00625_940928_fa.ppm,00740_941201_fa.ppm,1.07447399186,1.01231059997
00740_941201_fa.ppm,00752_941201_fa.ppm,00636_941031_fa.ppm,00727_941201_fa.ppm,1.0943689988,1.00973688008
00267_940128_fa.ppm,00752_941201_fa.ppm,00667_941121_fa.ppm,00668_941121_fa.ppm,1.09322071958,1.00574776477
00711_941201_fa.ppm,00901_960530_fa.ppm,00620_940928_fa.ppm,00932_960627_fa.ppm,1.06017775321,0.99319147495
00579_940928_fa.ppm,00787_941205_fa.ppm,00639_941031_fa.ppm,00689_941121_fa.ppm,1.07454414077,0.972231346075
00029_931230_fa.ppm,00570_940928_fa.ppm,00261_940128_fa.ppm,00516_940519_fa.ppm,1.09620871659,1.00756180447
00145_931230_fa.ppm,00239_940128_fa.ppm,00668_941121_fa.ppm,00809_941205_fa.ppm,1.09531040754,0.971809759345
00216_940128_fa.ppm,00740_941201_fa.ppm,00188_940128_fa.ppm,00383_940422_fa.ppm,1.09908029515,0.986250140093
00216_940128_fa.ppm,00752_941201_fa.ppm,00950_960627_fa.ppm,00985_960627_fa.ppm,1.05947488782,0.983044822986
00335_940422_fa.ppm,00462_940422_fa.ppm,00970_960627_fa.ppm,00993_960627_fa.ppm,1.09755108072,1.01218374504
00229_940128_fa.ppm,00340_940422_fa.ppm,00679_941121_fa.ppm,00989_960627_fa.ppm,1.07066310672,0.996497506079
00243_940128_fa.ppm,00579_940928_fa.ppm,00044_931230_fa.ppm,00243_940128_fa.ppm,1.0974596133,0.986408351182
00520_940519_fa.ppm,00811_941205_fa.ppm,00267_940128_fa.ppm,00650_941031_fa.ppm,1.09320181353,0.976081896505
00096_931230_fa.ppm,00724_941201_fa.ppm,00110_931230_fa.ppm,00234_940128_fa.ppm,1.08323680188,1.00754792808
00518_940519_fa.ppm,00983_960627_fa.ppm,00050_931230_fa.ppm,00281_940422_fa.ppm,1.08019714041,1.01194602813
00213_940128_fa.ppm,00926_960627_fa.ppm,00588_940307_fa.ppm,00787_941205_fa.ppm,1.07370285769,0.978269176485
00218_940128_fa.ppm,00639_941031_fa.ppm,00545_940519_fa.ppm,00673_941121_fa.ppm,1.09776932179,0.992695089922
00305_940422_fa.ppm,00705_941201_fa.ppm,00133_931230_fa.ppm,00693_941121_fa.ppm,1.09182360784,1.01292679677
00570_940928_fa.ppm,00679_941121_fa.ppm,00648_941031_fa.ppm,00752_941201_fa.ppm,1.0800098234,1.00724388068
00163_931230_fa.ppm,00675_941121_fa.ppm,00378_940422_fa.ppm,00384_940422_fa.ppm,1.09746514455,1.01262627153
00044_931230_fa.ppm,00940_960627_fa.ppm,00044_931230_fa.ppm,00197_940128_fa.ppm,1.09234353085,0.995387636807
00166_931230_fa.ppm,00637_941031_fa.ppm,00198_940128_fa.ppm,00639_941031_fa.ppm,1.08773621964,0.994874097542
00777_941205_fa.ppm,00905_960530_fa.ppm,00058_931230_fa.ppm,00689_941121_fa.ppm,1.0735462369,1.00985098033
00178_931230_fa.ppm,00188_940128_fa.ppm,00158_931230_fa.ppm,00889_960530_fa.ppm,1.06113960762,0.993372914941
00327_940422_fa.ppm,00362_940422_fa.ppm,00384_940422_fa.ppm,00452_940422_fa.ppm,1.08942605411,0.97918518724
00046_931230_fa.ppm,00724_941201_fa.ppm,00787_941205_fa.ppm,00809_941205_fa.ppm,1.06738191983,0.997451648142
00785_941205_fa.ppm,00905_960530_fa.ppm,00675_941121_fa.ppm,00676_941121_fa.ppm,1.0658387273,0.971757991831
00355_940422_fa.ppm,00369_940422_fa.ppm,00130_931230_fa.ppm,00639_941031_fa.ppm,1.08293156338,1.00127483765
00737_941201_fa.ppm,00933_960627_fa.ppm,00738_941201_fa.ppm,00983_960627_fa.ppm,1.07569959676,0.9752334815
00205_940128_fa.ppm,00859_940307_fa.ppm,00166_931230_fa.ppm,00933_960627_fa.ppm,1.08990623466,1.00941390099
00185_940128_fa.ppm,00831_940307_fa.ppm,00044_931230_fa.ppm,00851_940307_fa.ppm,1.08784475042,0.986396191788
00568_940928_fa.ppm,00600_940928_fa.ppm,00044_931230_fa.ppm,00163_931230_fa.ppm,1.08298692977,1.00245422472
00629_940928_fa.ppm,00712_941201_fa.ppm,00166_931230_fa.ppm,00261_940128_fa.ppm,1.09237430204,1.00398848864
00185_940128_fa.ppm,00779_941205_fa.ppm,00656_941121_fa.ppm,00679_941121_fa.ppm,1.10026816019,1.01315137139
00795_941205_fa.ppm,01003_960627_fa.ppm,00588_940307_fa.ppm,00656_941121_fa.ppm,1.09548820572,0.974174738417
00056_931230_fa.ppm,00415_940422_fa.ppm,00058_931230_fa.ppm,00784_941205_fa.ppm,1.09788104678,1.00487462865
00044_931230_fa.ppm,00097_931230_fa.ppm,00600_940928_fa.ppm,00648_941031_fa.ppm,1.09890473212,1.00192974846
00449_940422_fa.ppm,00675_941121_fa.ppm,00163_931230_fa.ppm,00568_940928_fa.ppm,1.09801937887,0.975573852405
00566_940928_fa.ppm,00578_940928_fa.ppm,00029_931230_fa.ppm,00044_931230_fa.ppm,1.09524954303,1.01300926655
00071_931230_fa.ppm,00458_940422_fa.ppm,00917_960620_fa.ppm,00956_960627_fa.ppm,1.07289704748,1.00801986352
00081_931230_fa.ppm,00188_940128_fa.ppm,00625_940928_fa.ppm,00913_960530_fa.ppm,1.05866267608,0.980185294493
00181_931230_fa.ppm,00917_960620_fa.ppm,00234_940128_fa.ppm,00668_941121_fa.ppm,1.08245178666,0.978494626136
00133_931230_fa.ppm,00598_940928_fa.ppm,00130_931230_fa.ppm,00218_940128_fa.ppm,1.10022664185,0.974026021112
00097_931230_fa.ppm,00710_941201_fa.ppm,00133_931230_fa.ppm,00673_941121_fa.ppm,1.08077664506,0.992746366059
00609_940928_fa.ppm,00764_941201_fa.ppm,00545_940519_fa.ppm,00578_940928_fa.ppm,1.09773146432,1.01042657942
00258_940128_fa.ppm,00477_940519_fa.ppm,00584_940928_fa.ppm,00630_940928_fa.ppm,1.09405723359,0.982793494719
00166_931230_fa.ppm,00182_931230_fa.ppm,00163_931230_fa.ppm,00571_940928_fa.ppm,1.07829125879,1.00926024473
00672_941121_fa.ppm,00797_941205_fa.ppm,00302_940422_fa.ppm,00377_940422_fa.ppm,1.09102190737,0.986966712978
00668_941121_fa.ppm,00989_960627_fa.ppm,00096_931230_fa.ppm,00679_941121_fa.ppm,1.09582993329,1.01107955085
00650_941031_fa.ppm,00675_941121_fa.ppm,00267_940128_fa.ppm,00787_941205_fa.ppm,1.08917715738,0.985046771757
00130_931230_fa.ppm,00133_931230_fa.ppm,00752_941201_fa.ppm,00911_960530_fa.ppm,1.07770712303,1.0100009349
00598_940928_fa.ppm,00667_941121_fa.ppm,00588_940307_fa.ppm,00667_941121_fa.ppm,1.09004117194,1.00069554906
00110_931230_fa.ppm,00598_940928_fa.ppm,00130_931230_fa.ppm,00752_941201_fa.ppm,1.06976075363,1.00932410937
00269_940422_fa.ppm,00983_960627_fa.ppm,00302_940422_fa.ppm,00376_940422_fa.ppm,1.07896570589,0.973710161145
00376_940422_fa.ppm,00392_940422_fa.ppm,00545_940519_fa.ppm,00679_941121_fa.ppm,1.08463579265,1.01269274129
00109_931230_fa.ppm,00757_941201_fa.ppm,00647_941031_fa.ppm,00700_941121_fa.ppm,1.07206482494,0.980724315613
00243_940128_fa.ppm,00598_940928_fa.ppm,00257_940128_fa.ppm,00587_940928_fa.ppm,1.09251077345,1.00031812163
00332_940422_fa.ppm,00415_940422_fa.ppm,00110_931230_fa.ppm,00988_960627_fa.ppm,1.08471222198,1.00765024218
00688_941121_fa.ppm,00752_941201_fa.ppm,00163_931230_fa.ppm,00598_940928_fa.ppm,1.06799632072,1.0084929773
00812_941205_fa.ppm,00960_960627_fa.ppm,00330_940422_fa.ppm,00650_941031_fa.ppm,1.07692163228,0.979988387192
00198_940128_fa.ppm,00254_940128_fa.ppm,00046_931230_fa.ppm,00630_940928_fa.ppm,1.07936677869,0.996337184758
00455_940422_fa.ppm,00837_940307_fa.ppm,00570_940928_fa.ppm,00600_940928_fa.ppm,1.06716705891,0.970078425584
00096_931230_fa.ppm,00545_940519_fa.ppm,00144_931230_fa.ppm,00994_960627_fa.ppm,1.07439748097,0.999140204331
00373_940422_fa.ppm,00410_940422_fa.ppm,00069_931230_fa.ppm,00672_941121_fa.ppm,1.07812630157,1.00327171195
00063_931230_fa.ppm,00588_940307_fa.ppm,00600_940928_fa.ppm,00784_941205_fa.ppm,1.06123831022,0.982003307017
00096_931230_fa.ppm,00893_960530_fa.ppm,00218_940128_fa.ppm,00239_940128_fa.ppm,1.08705702614,1.01374594362
00029_931230_fa.ppm,00246_940128_fa.ppm,00752_941201_fa.ppm,00880_960530_fa.ppm,1.07301351857,0.99468506565
00679_941121_fa.ppm,00724_941201_fa.ppm,00710_941201_fa.ppm,00933_960627_fa.ppm,1.09642078261,0.969653618314
00167_931230_fa.ppm,00866_940307_fa.ppm,00921_960627_fa.ppm,00932_960627_fa.ppm,1.0739589892,0.972085999496
00570_940928_fa.ppm,00752_941201_fa.ppm,00133_931230_fa.ppm,00737_941201_fa.ppm,1.07056508172,0.970048078429
00869_940307_fa.ppm,00871_940307_fa.ppm,00600_940928_fa.ppm,00620_940928_fa.ppm,1.08173097625,1.0051209311
00373_940422_fa.ppm,00563_940928_fa.ppm,00570_940928_fa.ppm,00911_960530_fa.ppm,1.09940020759,1.00895602706
00158_931230_fa.ppm,00779_941205_fa.ppm,00258_940128_fa.ppm,00834_940307_fa.ppm,1.09003514168,0.987699880688
00234_940128_fa.ppm,00988_960627_fa.ppm,00163_931230_fa.ppm,00600_940928_fa.ppm,1.06549025159,1.00279970595
00154_931230_fa.ppm,00752_941201_fa.ppm,00724_941201_fa.ppm,00933_960627_fa.ppm,1.08405385373,0.991532580492
00216_940128_fa.ppm,00570_940928_fa.ppm,00245_940128_fa.ppm,00568_940928_fa.ppm,1.06137360034,1.00486308036
00102_931230_fa.ppm,00720_941201_fa.ppm,00261_940128_fa.ppm,00545_940519_fa.ppm,1.09273521428,1.00641750953
00097_931230_fa.ppm,00752_941201_fa.ppm,00377_940422_fa.ppm,00384_940422_fa.ppm,1.09344712923,0.978956533225
00795_941205_fa.ppm,00880_960530_fa.ppm,00060_931230_fa.ppm,00452_940422_fa.ppm,1.09201229335,1.01137752444
high_range_low_range_1.05829455299_1.0138042917900334_940422_fa.ppm,00606_940928_fa.ppm,00192_940128_fa.ppm,00740_941201_fa.ppm,1.09729673416,1.05813562332
00297_940422_fa.ppm,00603_940928_fa.ppm,00510_940519_fa.ppm,00895_960530_fa.ppm,1.09694090072,1.02333691278
00044_931230_fa.ppm,00267_940128_fa.ppm,00490_940519_fa.ppm,00862_940307_fa.ppm,1.08440339694,1.05505594006
00631_940928_fa.ppm,00633_940928_fa.ppm,00163_931230_fa.ppm,00166_931230_fa.ppm,1.09720572112,1.02373451897
00096_931230_fa.ppm,00110_931230_fa.ppm,00218_940128_fa.ppm,00675_941121_fa.ppm,1.08898111283,1.05142686266
00243_940128_fa.ppm,00639_941031_fa.ppm,00638_941031_fa.ppm,00689_941121_fa.ppm,1.06977665265,1.0480962516
00715_941201_fa.ppm,00751_941201_fa.ppm,00378_940422_fa.ppm,00705_941201_fa.ppm,1.08978617182,1.01706445041
00946_960627_fa.ppm,00957_960627_fa.ppm,00654_941031_fa.ppm,01009_960627_fa.ppm,1.08444204312,1.04722491305
00779_941205_fa.ppm,00889_960530_fa.ppm,00197_940128_fa.ppm,00563_940928_fa.ppm,1.06688116901,1.05505424321
00332_940422_fa.ppm,00384_940422_fa.ppm,00058_931230_fa.ppm,00600_940928_fa.ppm,1.09194171511,1.02536072747
00166_931230_fa.ppm,00246_940128_fa.ppm,00154_931230_fa.ppm,00568_940928_fa.ppm,1.09196474206,1.04621296625
